mmsi,timestamp,distance_from_shore,distance_from_port,speed,course,lat,lon,is_fishing
1.26395608076e+13,1369866668.0,0.0,999.975463867,0.0,96.5999984741,16.8900241852,-24.9962825775,-1.0
1.26395608076e+13,1369866668.0,0.0,999.975463867,0.0,96.5999984741,16.8900241852,-24.9962825775,-1.0
1.26395608076e+13,1369866668.0,0.0,999.975463867,0.0,96.5999984741,16.8900241852,-24.9962825775,-1.0
1.26395608076e+13,1369866668.0,0.0,999.975463867,0.0,96.5999984741,16.8900241852,-24.9962825775,-1.0
1.26395608076e+13,1369870390.0,0.0,999.975463867,0.0,103.300003052,16.8899936676,-24.9962730408,-1.0
1.26395608076e+13,1369870390.0,0.0,999.975463867,0.0,103.300003052,16.8899936676,-24.9962730408,-1.0
1.26395608076e+13,1369872850.0,0.0,999.975463867,0.0,97.9000015259,16.8899765015,-24.9962863922,-1.0
1.26395608076e+13,1369872850.0,0.0,999.975463867,0.0,97.9000015259,16.8899765015,-24.9962863922,-1.0
1.26395608076e+13,1369876110.0,0.0,999.975463867,0.0,60.5,16.8899841309,-24.9962825775,-1.0
1.26395608076e+13,1369876110.0,0.0,999.975463867,0.0,60.5,16.8899841309,-24.9962825775,-1.0
1.26395608076e+13,1369918049.0,0.0,999.975463867,0.1000000015,115.900001526,16.8900413513,-24.9962978363,-1.0
1.26395608076e+13,1369918049.0,0.0,999.975463867,0.1000000015,115.900001526,16.8900413513,-24.9962978363,-1.0
1.26395608076e+13,1370045710.0,0.0,999.975463867,0.200000003,105.5,16.8899726868,-24.9962730408,-1.0
1.26395608076e+13,1370045710.0,0.0,999.975463867,0.200000003,105.5,16.8899726868,-24.9962730408,-1.0
1.26395608076e+13,1370455209.0,263101.875,287621.1875,9.8999996185,176.800003052,17.3640556335,-18.6835308075,-1.0
1.26395608076e+13,1370455209.0,263101.875,287621.1875,9.8999996185,176.800003052,17.3640556335,-18.6835308075,-1.0
1.26395608076e+13,1370456016.0,261837.046875,285457.53125,8.6999998093,182.5,17.329662323,-18.682975769,-1.0
1.26395608076e+13,1370456016.0,261837.046875,285457.53125,8.6999998093,182.5,17.329662323,-18.682975769,-1.0
1.26395608076e+13,1370457146.0,260043.609375,282287.21875,9.0,182.800003052,17.2828369141,-18.6822605133,-1.0
1.26395608076e+13,1370457146.0,260043.609375,282287.21875,9.0,182.800003052,17.2828369141,-18.6822605133,-1.0
1.26395608076e+13,1370457896.0,259194.328125,280736.75,10.0,180.600006103,17.2515907288,-18.6821022034,-1.0
1.26395608076e+13,1370457896.0,259194.328125,280736.75,10.0,180.600006103,17.2515907288,-18.6821022034,-1.0
1.26395608076e+13,1370458699.0,258111.859375,278706.28125,7.0,178.600006103,17.2179641724,-18.6824550629,1.0
1.26395608076e+13,1370458699.0,258111.859375,278706.28125,7.0,178.600006103,17.2179641724,-18.6824550629,1.0
1.26395608076e+13,1370458733.0,258111.859375,278706.28125,9.3000001907,186.699996948,17.2163829803,-18.6824836731,1.0
1.26395608076e+13,1370458733.0,258111.859375,278706.28125,9.3000001907,186.699996948,17.2163829803,-18.6824836731,1.0
1.26395608076e+13,1370459507.0,257087.046875,276718.71875,10.1000003815,185.600006103,17.1829414368,-18.6830101013,-1.0
1.26395608076e+13,1370459507.0,257087.046875,276718.71875,10.1000003815,185.600006103,17.1829414368,-18.6830101013,-1.0
1.26395608076e+13,1370460557.0,255888.234375,274296.03125,8.5,180.199996948,17.1376113892,-18.6832561493,-1.0
1.26395608076e+13,1370460557.0,255888.234375,274296.03125,8.5,180.199996948,17.1376113892,-18.6832561493,-1.0
1.26395608076e+13,1370461308.0,254995.71875,272408.4375,8.8999996185,178.199996948,17.1051635742,-18.6830329895,-1.0
1.26395608076e+13,1370461308.0,254995.71875,272408.4375,8.8999996185,178.199996948,17.1051635742,-18.6830329895,-1.0
1.26395608076e+13,1370462138.0,254163.0,270566.8125,8.6000003815,183.800003052,17.0697441101,-18.6824092865,-1.0
1.26395608076e+13,1370462138.0,254163.0,270566.8125,8.6000003815,183.800003052,17.0697441101,-18.6824092865,-1.0
1.26395608076e+13,1370462301.0,253964.25,270113.6875,9.1000003815,176.100006103,17.062374115,-18.6822910309,-1.0
1.26395608076e+13,1370462301.0,253964.25,270113.6875,9.1000003815,176.100006103,17.062374115,-18.6822910309,-1.0
1.26395608076e+13,1370462442.0,253769.265625,269663.5625,9.3999996185,186.300003052,17.0563182831,-18.6820259094,-1.0
1.26395608076e+13,1370462442.0,253769.265625,269663.5625,9.3999996185,186.300003052,17.0563182831,-18.6820259094,-1.0
1.26395608076e+13,1370462472.0,253769.265625,269663.5625,9.0,177.100006103,17.0550575256,-18.6820278168,-1.0
1.26395608076e+13,1370462472.0,253769.265625,269663.5625,9.0,177.100006103,17.0550575256,-18.6820278168,-1.0
1.26395608076e+13,1370462542.0,253578.078125,269216.34375,9.5,180.699996948,17.0520992279,-18.682062149,-1.0
1.26395608076e+13,1370462542.0,253578.078125,269216.34375,9.5,180.699996948,17.0520992279,-18.682062149,-1.0
1.26395608076e+13,1370462551.0,253578.078125,269216.34375,10.3999996185,189.5,17.0517158508,-18.6820774078,-1.0
1.26395608076e+13,1370462551.0,253578.078125,269216.34375,10.3999996185,189.5,17.0517158508,-18.6820774078,-1.0
1.26395608076e+13,1370462581.0,253578.078125,269216.34375,9.1999998093,186.800003052,17.050453186,-18.6821041107,-1.0
1.26395608076e+13,1370462581.0,253578.078125,269216.34375,9.1999998093,186.800003052,17.050453186,-18.6821041107,-1.0
1.26395608076e+13,1370462640.0,253578.078125,269216.34375,9.1999998093,175.600006103,17.0479221344,-18.6821575165,-1.0
1.26395608076e+13,1370462640.0,253578.078125,269216.34375,9.1999998093,175.600006103,17.0479221344,-18.6821575165,-1.0
1.26395608076e+13,1370468056.0,248841.234375,259248.34375,8.6999998093,201.100006103,16.8158569336,-18.6914310455,-1.0
1.26395608076e+13,1370468056.0,248841.234375,259248.34375,8.6999998093,201.100006103,16.8158569336,-18.6914310455,-1.0
1.26395608076e+13,1370468825.0,249320.96875,259473.890625,2.5,222.5,16.7943286896,-18.6968803406,-1.0
1.26395608076e+13,1370468825.0,249320.96875,259473.890625,2.5,222.5,16.7943286896,-18.6968803406,-1.0
1.26395608076e+13,1370469689.0,250053.859375,260062.828125,2.9000000954,198.199996948,16.7876415253,-18.7014007568,-1.0
1.26395608076e+13,1370469689.0,250053.859375,260062.828125,2.9000000954,198.199996948,16.7876415253,-18.7014007568,-1.0
1.26395608076e+13,1370470435.0,249819.8125,259718.484375,2.2999999523,210.300003052,16.7820091248,-18.70561409,-1.0
1.26395608076e+13,1370470435.0,249819.8125,259718.484375,2.2999999523,210.300003052,16.7820091248,-18.70561409,-1.0
1.26395608076e+13,1370471187.0,250563.203125,260318.40625,1.6000000238,234.399993897,16.7765636444,-18.7093276978,-1.0
1.26395608076e+13,1370471187.0,250563.203125,260318.40625,1.6000000238,234.399993897,16.7765636444,-18.7093276978,-1.0
1.26395608076e+13,1370472064.0,250337.625,259982.078125,1.8999999762,193.399993897,16.7704658508,-18.713262558,-1.0
1.26395608076e+13,1370472064.0,250337.625,259982.078125,1.8999999762,193.399993897,16.7704658508,-18.713262558,-1.0
1.26395608076e+13,1370475212.0,250874.296875,260264.640625,1.3999999762,209.899993897,16.7494754791,-18.7250785828,-1.0
1.26395608076e+13,1370475212.0,250874.296875,260264.640625,1.3999999762,209.899993897,16.7494754791,-18.7250785828,-1.0
1.26395608076e+13,1370480762.0,252204.046875,261198.484375,1.5,198.199996948,16.7160148621,-18.7479419708,-1.0
1.26395608076e+13,1370480762.0,252204.046875,261198.484375,1.5,198.199996948,16.7160148621,-18.7479419708,-1.0
1.26395608076e+13,1370483165.0,253769.265625,262481.65625,1.2999999523,206.5,16.7024803162,-18.7590789795,-1.0
1.26395608076e+13,1370483165.0,253769.265625,262481.65625,1.2999999523,206.5,16.7024803162,-18.7590789795,-1.0
1.26395608076e+13,1370484116.0,253578.078125,262178.625,3.2000000477,183.899993897,16.6971206665,-18.7632770538,-1.0
1.26395608076e+13,1370484116.0,253578.078125,262178.625,3.2000000477,183.899993897,16.6971206665,-18.7632770538,-1.0
1.26395608076e+13,1370487686.0,255174.0625,263494.96875,5.8000001907,39.0999984741,16.6848278046,-18.7734603882,1.0
1.26395608076e+13,1370487686.0,255174.0625,263494.96875,5.8000001907,39.0999984741,16.6848278046,-18.7734603882,1.0
1.26395608076e+13,1370488516.0,253578.078125,262178.625,5.0999999046,17.7000007629,16.7006187439,-18.7632217407,-1.0
1.26395608076e+13,1370488516.0,253578.078125,262178.625,5.0999999046,17.7000007629,16.7006187439,-18.7632217407,-1.0
1.26395608076e+13,1370511743.0,265747.125,282186.28125,5.5999999046,1.5,17.1100292206,-18.7795944214,-1.0
1.26395608076e+13,1370511743.0,265747.125,282186.28125,5.5999999046,1.5,17.1100292206,-18.7795944214,-1.0
1.26395608076e+13,1370517132.0,268487.375,287786.28125,5.5,12.5,17.2139434814,-18.7715511322,-1.0
1.26395608076e+13,1370517132.0,268487.375,287786.28125,5.5,12.5,17.2139434814,-18.7715511322,-1.0
1.26395608076e+13,1370518053.0,268027.0,287885.28125,3.0,7.1999998093,17.2301578522,-18.7712974548,-1.0
1.26395608076e+13,1370518053.0,268027.0,287885.28125,3.0,7.1999998093,17.2301578522,-18.7712974548,-1.0
1.26395608076e+13,1370522743.0,272022.75,294285.125,6.6999998093,1.7000000477,17.3256244659,-18.7750205994,1.0
1.26395608076e+13,1370522743.0,272022.75,294285.125,6.6999998093,1.7000000477,17.3256244659,-18.7750205994,1.0
1.26395608076e+13,1370524834.0,273534.875,296898.40625,0.0,328.100006103,17.3639411926,-18.7749290466,-1.0
1.26395608076e+13,1370524834.0,273534.875,296898.40625,0.0,328.100006103,17.3639411926,-18.7749290466,-1.0
1.26395608076e+13,1370526169.0,274162.90625,297960.8125,1.6000000238,6.6999998093,17.3867683411,-18.7730789185,-1.0
1.26395608076e+13,1370526169.0,274162.90625,297960.8125,1.6000000238,6.6999998093,17.3867683411,-18.7730789185,-1.0
1.26395608076e+13,1370528168.0,275790.25,300658.53125,1.2999999523,358.200012207,17.4239025116,-18.7757549286,-1.0
1.26395608076e+13,1370528168.0,275790.25,300658.53125,1.2999999523,358.200012207,17.4239025116,-18.7757549286,-1.0
1.26395608076e+13,1370531854.0,278560.9375,305095.78125,2.4000000954,0.0,17.4920940399,-18.7824668884,-1.0
1.26395608076e+13,1370531854.0,278560.9375,305095.78125,2.4000000954,0.0,17.4920940399,-18.7824668884,-1.0
1.26395608076e+13,1370533244.0,279651.875,306796.96875,5.5,11.1000003815,17.5207519531,-18.7789173126,1.0
1.26395608076e+13,1370533244.0,279651.875,306796.96875,5.5,11.1000003815,17.5207519531,-18.7789173126,1.0
1.26395608076e+13,1370537873.0,277744.875,302664.03125,7.0,27.2999992371,17.6353473663,-18.7153148651,1.0
1.26395608076e+13,1370537873.0,277744.875,302664.03125,7.0,27.2999992371,17.6353473663,-18.7153148651,1.0
1.26395608076e+13,1370538015.0,277744.875,302664.03125,6.3000001907,40.5,17.6331291199,-18.7167682648,1.0
1.26395608076e+13,1370538015.0,277744.875,302664.03125,6.3000001907,40.5,17.6331291199,-18.7167682648,1.0
1.26395608076e+13,1370538814.0,276913.78125,300234.21875,6.1999998093,45.2999992371,17.6590480804,-18.7003326416,1.0
1.26395608076e+13,1370538814.0,276913.78125,300234.21875,6.1999998093,45.2999992371,17.6590480804,-18.7003326416,1.0
1.26395608076e+13,1370540924.0,275385.6875,295446.625,4.9000000954,33.0,17.7126789093,-18.6652812958,1.0
1.26395608076e+13,1370540924.0,275385.6875,295446.625,4.9000000954,33.0,17.7126789093,-18.6652812958,1.0
1.26395608076e+13,1370544353.0,269305.46875,293776.71875,8.8999996185,193.600006103,17.6311340332,-18.6334323883,-1.0
1.26395608076e+13,1370544353.0,269305.46875,293776.71875,8.8999996185,193.600006103,17.6311340332,-18.6334323883,-1.0
1.26395608076e+13,1370546839.0,265566.4375,294992.75,8.5,182.100006103,17.5316257477,-18.6333465576,-1.0
1.26395608076e+13,1370546839.0,265566.4375,294992.75,8.5,182.100006103,17.5316257477,-18.6333465576,-1.0
1.26395608076e+13,1370547838.0,263690.34375,292020.25,9.6000003815,182.0,17.4917182922,-18.6336898804,-1.0
1.26395608076e+13,1370547838.0,263690.34375,292020.25,9.6000003815,182.0,17.4917182922,-18.6336898804,-1.0
1.26395608076e+13,1370548755.0,262199.59375,289682.375,8.8000001907,176.600006103,17.4543266296,-18.6344680786,-1.0
1.26395608076e+13,1370548755.0,262199.59375,289682.375,8.8000001907,176.600006103,17.4543266296,-18.6344680786,-1.0
1.26395608076e+13,1370550782.0,258705.84375,284000.09375,9.0,180.300003052,17.3723754883,-18.6317424774,-1.0
1.26395608076e+13,1370550782.0,258705.84375,284000.09375,9.0,180.300003052,17.3723754883,-18.6317424774,-1.0
1.26395608076e+13,1370551682.0,259300.40625,283471.4375,8.6999998093,226.899993897,17.3460655212,-18.6538887024,-1.0
1.26395608076e+13,1370551682.0,259300.40625,283471.4375,8.6999998093,226.899993897,17.3460655212,-18.6538887024,-1.0
1.26395608076e+13,1370551682.0,259300.40625,283471.4375,8.6999998093,226.899993897,17.3460655212,-18.6538887024,-1.0
1.26395608076e+13,1370551682.0,259300.40625,283471.4375,8.6999998093,226.899993897,17.3460655212,-18.6538887024,-1.0
1.26395608076e+13,1370551712.0,259300.40625,283471.4375,8.3000001907,215.899993897,17.3453445435,-18.6548423767,-1.0
1.26395608076e+13,1370551712.0,259300.40625,283471.4375,8.3000001907,215.899993897,17.3453445435,-18.6548423767,-1.0
1.26395608076e+13,1370551712.0,259300.40625,283471.4375,8.3000001907,215.899993897,17.3453445435,-18.6548423767,-1.0
1.26395608076e+13,1370551712.0,259300.40625,283471.4375,8.3000001907,215.899993897,17.3453445435,-18.6548423767,-1.0
1.26395608076e+13,1370551782.0,259300.40625,283471.4375,8.6999998093,220.399993897,17.3436203003,-18.6571559906,-1.0
1.26395608076e+13,1370551782.0,259300.40625,283471.4375,8.6999998093,220.399993897,17.3436203003,-18.6571559906,-1.0
1.26395608076e+13,1370551782.0,259300.40625,283471.4375,8.6999998093,220.399993897,17.3436203003,-18.6571559906,-1.0
1.26395608076e+13,1370551782.0,259300.40625,283471.4375,8.6999998093,220.399993897,17.3436203003,-18.6571559906,-1.0
1.26395608076e+13,1370552108.0,261198.484375,285152.625,8.6999998093,228.300003052,17.3370571136,-18.6686954498,-1.0
1.26395608076e+13,1370552108.0,261198.484375,285152.625,8.6999998093,228.300003052,17.3370571136,-18.6686954498,-1.0
1.26395608076e+13,1370553075.0,264086.28125,286937.21875,8.6000003815,234.399993897,17.3150596619,-18.7017192841,1.0
1.26395608076e+13,1370553075.0,264086.28125,286937.21875,8.6000003815,234.399993897,17.3150596619,-18.7017192841,1.0
1.26395608076e+13,1370553798.0,265408.25,287598.5625,8.8000001907,223.800003052,17.2968521118,-18.7258625031,-1.0
1.26395608076e+13,1370553798.0,265408.25,287598.5625,8.8000001907,223.800003052,17.2968521118,-18.7258625031,-1.0
1.26395608076e+13,1370555105.0,269084.46875,289865.25,9.3000001907,219.0,17.2621879578,-18.7679424286,-1.0
1.26395608076e+13,1370555105.0,269084.46875,289865.25,9.3000001907,219.0,17.2621879578,-18.7679424286,-1.0
1.26395608076e+13,1370555936.0,268993.40625,288757.53125,8.0,184.800003052,17.2283210754,-18.7729930878,-1.0
1.26395608076e+13,1370555936.0,268993.40625,288757.53125,8.0,184.800003052,17.2283210754,-18.7729930878,-1.0
1.26395608076e+13,1370556764.0,267754.5,286349.375,8.8999996185,176.699996948,17.1932792664,-18.7733612061,-1.0
1.26395608076e+13,1370556764.0,267754.5,286349.375,8.8999996185,176.699996948,17.1932792664,-18.7733612061,-1.0
1.26395608076e+13,1370557628.0,266826.75,284471.5,7.9000000954,170.899993897,17.1569252014,-18.7737541199,-1.0
1.26395608076e+13,1370557628.0,266826.75,284471.5,7.9000000954,170.899993897,17.1569252014,-18.7737541199,-1.0
1.26395608076e+13,1370557632.0,266826.75,284471.5,8.5,182.0,17.1564941406,-18.7737426758,-1.0
1.26395608076e+13,1370557632.0,266826.75,284471.5,8.5,182.0,17.1564941406,-18.7737426758,-1.0
1.26395608076e+13,1370558546.0,265955.875,282637.71875,9.8999996185,179.600006103,17.1184234619,-18.7743053436,1.0
1.26395608076e+13,1370558546.0,265955.875,282637.71875,9.8999996185,179.600006103,17.1184234619,-18.7743053436,1.0
1.26395608076e+13,1370559972.0,264570.53125,279537.4375,8.6000003815,185.0,17.0590724945,-18.7750587463,-1.0
1.26395608076e+13,1370559972.0,264570.53125,279537.4375,8.6000003815,185.0,17.0590724945,-18.7750587463,-1.0
1.26395608076e+13,1370560569.0,264031.40625,278252.0625,8.6000003815,180.199996948,17.0343551636,-18.7756786346,-1.0
1.26395608076e+13,1370560569.0,264031.40625,278252.0625,8.6000003815,180.199996948,17.0343551636,-18.7756786346,-1.0
1.26395608076e+13,1370561646.0,263364.0,276579.5625,3.2999999523,175.0,17.0010452271,-18.7766304016,-1.0
1.26395608076e+13,1370561646.0,263364.0,276579.5625,3.2999999523,175.0,17.0010452271,-18.7766304016,-1.0
1.26395608076e+13,1370562424.0,263364.0,276579.5625,2.0,329.100006103,16.9968395233,-18.778339386,-1.0
1.26395608076e+13,1370562424.0,263364.0,276579.5625,2.0,329.100006103,16.9968395233,-18.778339386,-1.0
1.26395608076e+13,1370563314.0,263364.0,276579.5625,0.400000006,176.800003052,16.9926242828,-18.7801113129,-1.0
1.26395608076e+13,1370563314.0,263364.0,276579.5625,0.400000006,176.800003052,16.9926242828,-18.7801113129,-1.0
1.26395608076e+13,1370564198.0,263206.375,276168.875,4.9000000954,185.300003052,16.9885044098,-18.7812824249,-1.0
1.26395608076e+13,1370564198.0,263206.375,276168.875,4.9000000954,185.300003052,16.9885044098,-18.7812824249,-1.0
1.26395608076e+13,1370565564.0,263052.46875,275761.25,0.6999999881,225.0,16.9809188843,-18.7845153809,-1.0
1.26395608076e+13,1370565564.0,263052.46875,275761.25,0.6999999881,225.0,16.9809188843,-18.7845153809,-1.0
1.26395608076e+13,1370565631.0,263052.46875,275761.25,1.3999999762,213.199996948,16.980638504,-18.7846240997,-1.0
1.26395608076e+13,1370565631.0,263052.46875,275761.25,1.3999999762,213.199996948,16.980638504,-18.7846240997,-1.0
1.26395608076e+13,1370566446.0,264040.84375,276675.34375,3.0999999046,193.800003052,16.9762191772,-18.7868461609,-1.0
1.26395608076e+13,1370566446.0,264040.84375,276675.34375,3.0999999046,193.800003052,16.9762191772,-18.7868461609,-1.0
1.26395608076e+13,1370567287.0,263891.21875,276272.0625,0.6999999881,184.800003052,16.9717025757,-18.7888793945,-1.0
1.26395608076e+13,1370567287.0,263891.21875,276272.0625,0.6999999881,184.800003052,16.9717025757,-18.7888793945,-1.0
1.26395608076e+13,1370568058.0,263745.3125,275871.84375,2.0,320.100006103,16.9673805237,-18.7907485962,-1.0
1.26395608076e+13,1370568058.0,263745.3125,275871.84375,2.0,320.100006103,16.9673805237,-18.7907485962,-1.0
1.26395608076e+13,1370568799.0,264734.90625,276789.15625,5.3000001907,187.399993897,16.9627628326,-18.7926940918,-1.0
1.26395608076e+13,1370568799.0,264734.90625,276789.15625,5.3000001907,187.399993897,16.9627628326,-18.7926940918,-1.0
1.26395608076e+13,1370570557.0,264553.5,276393.3125,1.6000000238,218.600006103,16.9529304504,-18.7984657288,-1.0
1.26395608076e+13,1370570557.0,264553.5,276393.3125,1.6000000238,218.600006103,16.9529304504,-18.7984657288,-1.0
1.26395608076e+13,1370571653.0,265513.71875,277312.5,1.3999999762,296.700012207,16.9471969604,-18.8023090363,-1.0
1.26395608076e+13,1370571653.0,265513.71875,277312.5,1.3999999762,296.700012207,16.9471969604,-18.8023090363,-1.0
1.26395608076e+13,1370572415.0,265236.78125,276921.0,3.5,196.0,16.9435825348,-18.8052062988,-1.0
1.26395608076e+13,1370572415.0,265236.78125,276921.0,3.5,196.0,16.9435825348,-18.8052062988,-1.0
1.26395608076e+13,1370573336.0,264963.3125,276532.5625,3.2999999523,191.5,16.9383506775,-18.8080272675,-1.0
1.26395608076e+13,1370573336.0,264963.3125,276532.5625,3.2999999523,191.5,16.9383506775,-18.8080272675,-1.0
1.26395608076e+13,1370574173.0,264963.3125,276532.5625,0.400000006,182.100006103,16.9332675934,-18.8101634979,-1.0
1.26395608076e+13,1370574173.0,264963.3125,276532.5625,0.400000006,182.100006103,16.9332675934,-18.8101634979,-1.0
1.26395608076e+13,1370574963.0,264693.34375,276147.15625,3.2999999523,53.7000007629,16.9296989441,-18.8118915558,-1.0
1.26395608076e+13,1370574963.0,264693.34375,276147.15625,3.2999999523,53.7000007629,16.9296989441,-18.8118915558,-1.0
1.26395608076e+13,1370575793.0,265236.78125,276921.0,3.5999999046,16.2999992371,16.9432373047,-18.8061065674,-1.0
1.26395608076e+13,1370575793.0,265236.78125,276921.0,3.5999999046,16.2999992371,16.9432373047,-18.8061065674,-1.0
1.26395608076e+13,1370576530.0,265513.71875,277312.5,5.5999999046,9.8999996185,16.9563369751,-18.8014163971,-1.0
1.26395608076e+13,1370576530.0,265513.71875,277312.5,5.5999999046,9.8999996185,16.9563369751,-18.8014163971,-1.0
1.26395608076e+13,1370577343.0,264880.28125,277188.09375,2.7000000477,37.5,16.9701824188,-18.7956600189,-1.0
1.26395608076e+13,1370577343.0,264880.28125,277188.09375,2.7000000477,37.5,16.9701824188,-18.7956600189,-1.0
1.26395608076e+13,1370578184.0,264194.1875,277081.65625,4.4000000954,27.2999992371,16.9840717316,-18.7899341583,1.0
1.26395608076e+13,1370578184.0,264194.1875,277081.65625,4.4000000954,27.2999992371,16.9840717316,-18.7899341583,1.0
1.26395608076e+13,1370578925.0,263364.0,276579.5625,1.0,36.0,16.9919509888,-18.7810535431,1.0
1.26395608076e+13,1370578925.0,263364.0,276579.5625,1.0,36.0,16.9919509888,-18.7810535431,1.0
1.26395608076e+13,1370579711.0,263364.0,276579.5625,3.2999999523,28.2999992371,17.0025463104,-18.7778625488,-1.0
1.26395608076e+13,1370579711.0,263364.0,276579.5625,3.2999999523,28.2999992371,17.0025463104,-18.7778625488,-1.0
1.26395608076e+13,1370580992.0,263052.46875,275761.25,6.3000001907,188.100006103,16.9819774628,-18.7789821625,-1.0
1.26395608076e+13,1370580992.0,263052.46875,275761.25,6.3000001907,188.100006103,16.9819774628,-18.7789821625,-1.0
1.26395608076e+13,1370581541.0,263052.46875,275761.25,2.9000000954,25.8999996185,16.9802951813,-18.7821407318,-1.0
1.26395608076e+13,1370581541.0,263052.46875,275761.25,2.9000000954,25.8999996185,16.9802951813,-18.7821407318,-1.0
1.26395608076e+13,1370581541.0,263052.46875,275761.25,2.9000000954,25.8999996185,16.9802951813,-18.7821407318,-1.0
1.26395608076e+13,1370581541.0,263052.46875,275761.25,2.9000000954,25.8999996185,16.9802951813,-18.7821407318,-1.0
1.26395608076e+13,1370581753.0,263052.46875,275761.25,2.9000000954,349.600006103,16.9810905457,-18.781835556,-1.0
1.26395608076e+13,1370581753.0,263052.46875,275761.25,2.9000000954,349.600006103,16.9810905457,-18.781835556,-1.0
1.26395608076e+13,1370583004.0,264676.34375,278318.53125,7.5,4.6999998093,17.010559082,-18.7918548584,1.0
1.26395608076e+13,1370583004.0,264676.34375,278318.53125,7.5,4.6999998093,17.010559082,-18.7918548584,1.0
1.26395608076e+13,1370584206.0,266175.75,280487.3125,5.1999998093,356.899993897,17.0426673889,-18.7943458557,1.0
1.26395608076e+13,1370584206.0,266175.75,280487.3125,5.1999998093,356.899993897,17.0426673889,-18.7943458557,1.0
1.26395608076e+13,1370586784.0,266725.53125,283079.59375,6.0,6.5,17.1082439423,-18.79205513,1.0
1.26395608076e+13,1370586784.0,266725.53125,283079.59375,6.0,6.5,17.1082439423,-18.79205513,1.0
1.26395608076e+13,1370587400.0,266933.5,283529.625,4.0,18.8999996185,17.1208133698,-18.7910480499,-1.0
1.26395608076e+13,1370587400.0,266933.5,283529.625,4.0,18.8999996185,17.1208133698,-18.7910480499,-1.0
1.26395608076e+13,1370587400.0,266933.5,283529.625,4.0,18.8999996185,17.1208133698,-18.7910480499,-1.0
1.26395608076e+13,1370587400.0,266933.5,283529.625,4.0,18.8999996185,17.1208133698,-18.7910480499,-1.0
1.26395608076e+13,1370587420.0,266933.5,283529.625,1.5,32.2999992371,17.1209144592,-18.790977478,-1.0
1.26395608076e+13,1370587420.0,266933.5,283529.625,1.5,32.2999992371,17.1209144592,-18.790977478,-1.0
1.26395608076e+13,1370587420.0,266933.5,283529.625,1.5,32.2999992371,17.1209144592,-18.790977478,-1.0
1.26395608076e+13,1370587420.0,266933.5,283529.625,1.5,32.2999992371,17.1209144592,-18.790977478,-1.0
1.26395608076e+13,1370587647.0,267145.09375,283982.46875,6.0999999046,358.700012207,17.1256847382,-18.7907104492,-1.0
1.26395608076e+13,1370587647.0,267145.09375,283982.46875,6.0999999046,358.700012207,17.1256847382,-18.7907104492,-1.0
1.26395608076e+13,1370588636.0,267801.1875,285357.6875,6.6999998093,357.600006103,17.152173996,-18.7912940979,-1.0
1.26395608076e+13,1370588636.0,267801.1875,285357.6875,6.6999998093,357.600006103,17.152173996,-18.7912940979,-1.0
1.26395608076e+13,1370589504.0,268489.21875,286757.6875,1.2000000477,55.2999992371,17.1727848053,-18.7914886475,-1.0
1.26395608076e+13,1370589504.0,268489.21875,286757.6875,1.2000000477,55.2999992371,17.1727848053,-18.7914886475,-1.0
1.26395608076e+13,1370590229.0,268725.625,287229.8125,5.6999998093,6.9000000954,17.1879787445,-18.7895565033,-1.0
1.26395608076e+13,1370590229.0,268725.625,287229.8125,5.6999998093,6.9000000954,17.1879787445,-18.7895565033,-1.0
1.26395608076e+13,1370591086.0,268239.5625,287304.625,2.2999999523,14.6999998093,17.2070522308,-18.7824344635,-1.0
1.26395608076e+13,1370591086.0,268239.5625,287304.625,2.2999999523,14.6999998093,17.2070522308,-18.7824344635,-1.0
1.26395608076e+13,1370591879.0,268993.40625,288757.53125,4.0999999046,22.1000003815,17.2221412659,-18.7722320557,-1.0
1.26395608076e+13,1370591879.0,268993.40625,288757.53125,4.0999999046,22.1000003815,17.2221412659,-18.7722320557,-1.0
1.26395608076e+13,1370592682.0,267320.96875,287506.4375,7.4000000954,34.5999984741,17.235616684,-18.7594509125,-1.0
1.26395608076e+13,1370592682.0,267320.96875,287506.4375,7.4000000954,34.5999984741,17.235616684,-18.7594509125,-1.0
1.26395608076e+13,1370593464.0,265656.8125,286267.34375,0.1000000015,21.7999992371,17.2470874786,-18.7461261749,-1.0
1.26395608076e+13,1370593464.0,265656.8125,286267.34375,0.1000000015,21.7999992371,17.2470874786,-18.7461261749,-1.0
1.26395608076e+13,1370594274.0,265236.78125,286408.75,7.0999999046,72.4000015259,17.2570590973,-18.733045578,-1.0
1.26395608076e+13,1370594274.0,265236.78125,286408.75,7.0999999046,72.4000015259,17.2570590973,-18.733045578,-1.0
1.26395608076e+13,1370595044.0,263314.65625,284685.8125,6.5,55.2999992371,17.2669620514,-18.7169914246,-1.0
1.26395608076e+13,1370595044.0,263314.65625,284685.8125,6.5,55.2999992371,17.2669620514,-18.7169914246,-1.0
1.26395608076e+13,1370595875.0,262634.0,284337.875,5.6999998093,59.0999984741,17.2762889862,-18.7044582367,-1.0
1.26395608076e+13,1370595875.0,262634.0,284337.875,5.6999998093,59.0999984741,17.2762889862,-18.7044582367,-1.0
1.26395608076e+13,1370596607.0,261959.203125,283996.53125,3.9000000954,37.9000015259,17.2828407288,-18.6948356628,-1.0
1.26395608076e+13,1370596607.0,261959.203125,283996.53125,3.9000000954,37.9000015259,17.2828407288,-18.6948356628,-1.0
